experiment_id,question_id,predicted,pred_improved,gold,correct,correct_improved
pubmedqa_v1_baseline_20260317_230113_140938,24374414,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_230113_140938,8921484,maybe,maybe,no,0,False
pubmedqa_v1_baseline_20260317_230113_140938,8847047,maybe,maybe,no,0,False
pubmedqa_v1_baseline_20260317_230113_140938,19230985,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_230113_140938,17453263,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_230113_140938,18375490,no,no,no,1,True
pubmedqa_v1_baseline_20260317_230113_140938,18708308,maybe,maybe,no,0,False
pubmedqa_v1_baseline_20260317_230113_140938,12790890,no,no,maybe,0,False
pubmedqa_v2_structured_20260317_225048_329041,15483019,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,24450673,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,9582182,no,no,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,25636371,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,25987398,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,23571528,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,20101129,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,25940336,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,11411430,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,23002947,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,12970636,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,23719685,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,10340286,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_329041,10456814,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,18403944,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,15112004,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,11555508,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,22656647,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,25475395,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,27643961,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,27909738,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,18926458,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,9381529,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,17224424,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,26079501,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,9488747,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,10430303,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,26852225,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,22970993,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,17192736,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,26606599,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,22154448,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,24139705,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,22564465,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,25985014,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,15943725,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,16432652,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,11977907,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,25588461,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,16816043,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,24973051,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,17342562,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,24476003,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,9745063,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,20197761,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,22534881,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,24614851,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,18274917,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,27050505,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,10966943,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,16392897,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,12765819,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,27131771,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,20594006,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,22900881,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,22504515,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,11970923,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,21745056,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,19237087,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,23360491,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,23222920,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,17610439,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,27096199,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,25982163,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,16809243,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,16991071,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,25986020,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,16498158,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,18378554,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,22117569,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,19575104,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,11867487,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,8200238,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,25043083,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,25571931,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,16778275,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,25394614,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_329041,15369037,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,18784527,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,12095973,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,25274085,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,15125825,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,10331115,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,7547656,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,12163782,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,16151770,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,17593459,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,20629769,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,12836106,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,11079675,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,23379759,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,10749257,maybe,maybe,yes,0,False
pubmedqa_v2_structured_20260317_225048_329041,24374414,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,8921484,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,8847047,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,19230985,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,17453263,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_329041,18375490,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_329041,18708308,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_329041,12790890,maybe,maybe,maybe,1,True
pubmedqa_v2_structured_20260317_225048_314624,15483019,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,24450673,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,9582182,no,no,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,25636371,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,25987398,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,23571528,unknown,unknown,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,20101129,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,25940336,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,11411430,unknown,unknown,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,23002947,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,12970636,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,23719685,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,10340286,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,10456814,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,18403944,unknown,unknown,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,15112004,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,11555508,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,22656647,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,25475395,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,27643961,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,27909738,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,18926458,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,9381529,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,17224424,unknown,unknown,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,26079501,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,9488747,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,10430303,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,26852225,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,22970993,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,17192736,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,26606599,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,22154448,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,24139705,unknown,unknown,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,22564465,unknown,unknown,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,25985014,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,15943725,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,16432652,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,11977907,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,25588461,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,16816043,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,24973051,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,17342562,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,24476003,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,9745063,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,20197761,no,no,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,22534881,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,24614851,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,18274917,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,27050505,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,10966943,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,16392897,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,12765819,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,27131771,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,20594006,unknown,unknown,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,22900881,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,22504515,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,11970923,unknown,unknown,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,21745056,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,19237087,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,23360491,yes,yes,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,23222920,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,17610439,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,27096199,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,25982163,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,16809243,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,16991071,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,25986020,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,16498158,no,no,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,18378554,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,22117569,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,19575104,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,11867487,no,no,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,8200238,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,25043083,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,25571931,no,no,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,16778275,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,25394614,no,no,maybe,0,False
pubmedqa_v2_structured_20260317_225048_314624,15369037,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,18784527,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,12095973,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,25274085,yes,yes,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,15125825,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,10331115,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,7547656,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,12163782,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,16151770,unknown,unknown,yes,0,False
pubmedqa_v2_structured_20260317_225048_314624,17593459,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,20629769,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,12836106,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,11079675,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,23379759,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,10749257,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,24374414,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,8921484,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,8847047,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,19230985,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,17453263,yes,yes,yes,1,True
pubmedqa_v2_structured_20260317_225048_314624,18375490,no,no,no,1,True
pubmedqa_v2_structured_20260317_225048_314624,18708308,maybe,maybe,no,0,False
pubmedqa_v2_structured_20260317_225048_314624,12790890,no,no,maybe,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,15483019,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,24450673,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,9582182,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25636371,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25987398,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,23571528,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,20101129,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25940336,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,11411430,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,23002947,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,12970636,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,23719685,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,10340286,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,10456814,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18403944,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,15112004,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,11555508,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22656647,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25475395,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,27643961,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,27909738,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18926458,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,9381529,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,17224424,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,26079501,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,9488747,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,10430303,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,26852225,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22970993,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,17192736,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,26606599,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22154448,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,24139705,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22564465,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25985014,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,15943725,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16432652,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,11977907,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25588461,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16816043,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,24973051,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,17342562,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,24476003,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,9745063,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,20197761,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22534881,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,24614851,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18274917,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,27050505,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,10966943,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16392897,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,12765819,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,27131771,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,20594006,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22900881,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22504515,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,11970923,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,21745056,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,19237087,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,23360491,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,23222920,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,17610439,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,27096199,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25982163,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16809243,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16991071,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25986020,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16498158,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18378554,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,22117569,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,19575104,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,11867487,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,8200238,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25043083,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25571931,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16778275,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25394614,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_223316_053102,15369037,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18784527,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,12095973,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,25274085,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,15125825,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,10331115,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,7547656,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,12163782,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,16151770,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,17593459,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,20629769,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,12836106,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,11079675,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,23379759,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,10749257,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,24374414,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,8921484,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,8847047,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,19230985,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,17453263,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18375490,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,18708308,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_223316_053102,12790890,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_223316_041167,15483019,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_223316_041167,24450673,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,9582182,no,no,yes,0,False
pubmedqa_v1_baseline_20260317_223316_041167,25636371,unknown,unknown,maybe,0,False
pubmedqa_v1_baseline_20260317_223316_041167,25987398,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_223316_041167,23571528,unknown,unknown,no,0,False
pubmedqa_v1_baseline_20260317_223316_041167,20101129,no,no,maybe,0,False
pubmedqa_v1_baseline_20260317_223316_041167,25940336,unknown,unknown,yes,0,False
pubmedqa_v1_baseline_20260317_223316_041167,11411430,unknown,unknown,maybe,0,False
pubmedqa_v1_baseline_20260317_223316_041167,23002947,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,12970636,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,23719685,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,10340286,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_223316_041167,10456814,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,18403944,unknown,unknown,maybe,0,False
pubmedqa_v1_baseline_20260317_223316_041167,15112004,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,11555508,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_223316_041167,22656647,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_223316_041167,25475395,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_223316_041167,27643961,yes,yes,no,0,False
pubmedqa_v1_baseline_20260317_223316_041167,27909738,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,18926458,no,no,no,1,True
pubmedqa_v1_baseline_20260317_223316_041167,9381529,yes,yes,yes,1,True
